	M1PX	M1PY	M1PZ	M1TX	M1TY	M1TZ	M2PX	M2PY	M2PZ	M2TX	M2TY	M2TZ
154	0.988887882976	2.3333604145	-1.03275558217	-0.056143463345	-0.0434772189477	-0.684943596042	2.16734543472	0.83234422074	-0.270600744432	0.058792222165	-0.0784662853552	0.306418648809
155	0.973215259509	2.3434497113	-1.04651386453	-0.0559884621459	-0.044293523775	-0.684924088325	2.16985652738	0.830160909261	-0.273690022963	0.0584288718032	-0.0785800453042	0.306705133451
156	0.961753393543	2.34895860175	-1.03670549158	-0.0560870231776	-0.0452635187337	-0.684039129112	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
157	0.951663347198	2.35543268403	-1.04743558823	-0.0559191088898	-0.0459873490739	-0.683857559078	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
158	0.951663347198	2.35543268403	-1.04743558823	-0.0559191088898	-0.0459873490739	-0.683857559078	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
159	0.951663347198	2.35543268403	-1.04743558823	-0.0559191088898	-0.0459873490739	-0.683857559078	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
160	0.951663347198	2.35543268403	-1.04743558823	-0.0559191088898	-0.0459873490739	-0.683857559078	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
161	0.903361444831	2.38858110493	-1.06172075199	-0.0558825608745	-0.0499256395402	-0.680358670369	2.16985652738	0.830160909261	-0.273690022963	0.0584288718032	-0.0785800453042	0.306705133451
162	0.892202812862	2.39187201392	-1.07110473595	-0.0556282228551	-0.0507451988667	-0.680666729449	2.17015472491	0.825778489657	-0.276651856419	0.0581850343146	-0.0782213821653	0.305449929854
163	0.874746872679	2.39592876842	-1.08316079315	-0.0554878713847	-0.0515994843847	-0.680262863782	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
164	0.863991851064	2.4064329858	-1.07762910043	-0.0553148917926	-0.0526252749255	-0.679596831284	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
165	0.847900094942	2.41409363797	-1.08231146726	-0.0550947749941	-0.0534042787993	-0.679239558282	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
166	0.838735046691	2.41708258854	-1.0888191527	-0.0552129010947	-0.0541983899774	-0.678215241238	2.17015472491	0.825778489657	-0.276651856419	0.0581850343146	-0.0782213821653	0.305449929854
167	0.824459367993	2.42488651264	-1.09603288575	-0.0549330656691	-0.0549649255725	-0.678088297264	2.17015472491	0.825778489657	-0.276651856419	0.0581850343146	-0.0782213821653	0.305449929854
168	0.824459367993	2.42488651264	-1.09603288575	-0.0549330656691	-0.0549649255725	-0.678088297264	2.17015472491	0.825778489657	-0.276651856419	0.0581850343146	-0.0782213821653	0.305449929854
169	0.80027848441	2.4356915696	-1.09976527131	-0.0546130400761	-0.0565472172107	-0.676722715958	2.17015472491	0.825778489657	-0.276651856419	0.0581850343146	-0.0782213821653	0.305449929854
170	0.790532402252	2.44028927931	-1.10958325592	-0.0542869914594	-0.0571830521728	-0.676893075778	2.17213306383	0.820231703824	-0.260600058218	0.0581872786061	-0.0780780425772	0.304873323168
171	0.777324601808	2.45075246615	-1.10709694844	-0.0541857773116	-0.0580272324072	-0.675872686226	2.17199507913	0.828471839406	-0.27754402703	0.0584993348287	-0.0785515230367	0.307051223638
172	0.767147701329	2.45387760312	-1.11583360747	-0.0540250418702	-0.0587239293422	-0.675340084905	2.17015472491	0.825778489657	-0.276651856419	0.0581850343146	-0.0782213821653	0.305449929854
173	0.754852398377	2.46047633534	-1.11130911177	-0.053779435499	-0.0595912507016	-0.674654666821	2.17015472491	0.825778489657	-0.276651856419	0.0581850343146	-0.0782213821653	0.305449929854
174	0.740864449474	2.46747566884	-1.12007184065	-0.05356463255	-0.0602863466322	-0.673991656056	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
175	0.727478865926	2.47283905896	-1.12417012174	-0.0534924856052	-0.0610607999038	-0.672889287129	2.16985652738	0.830160909261	-0.273690022963	0.0584288718032	-0.0785800453042	0.306705133451
176	0.715710289979	2.48084679608	-1.12688466535	-0.0531503910542	-0.061700582051	-0.672724465435	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
177	0.70292387903	2.48594246767	-1.1308162026	-0.05287112439	-0.0622088269909	-0.672301092886	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
178	0.694755166965	2.49103894283	-1.12792456266	-0.0528790460311	-0.0632550016879	-0.670724091548	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
179	0.683782865041	2.49174550109	-1.13940467655	-0.0524021880278	-0.0634752192289	-0.671600339032	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
180	0.674288018237	2.49865980664	-1.14145043005	-0.0521967907198	-0.0640610476276	-0.671099443976	2.17186487565	0.824953301174	-0.273809419183	0.0584154156676	-0.078474873505	0.306440042917
181	0.660803236538	2.50840259006	-1.14215578898	-0.0520141918376	-0.0647982168277	-0.669766812642	2.16952951987	0.826584596126	-0.2701754063	0.0583595563255	-0.0784391725333	0.306150792667
