	M1PX	M1PY	M1PZ	M1RX	M1RY	M1RZ	M2PX	M2PY	M2PZ	M2RX	M2RY	M2RZ	M3PX	M3PY	M3PZ	M3RX	M3RY	M3RZ
173	-0.06803757358	-0.00323652990014	0.195670755894	0.749138089136	2.45927162638	-1.12305143743	-0.0675491349236	-0.00350471809147	0.193694741966	0.752863802478	2.460988137	-1.11076116047	0.0581850343146	-0.0782213821653	0.305449929854	2.17015472491	0.825778489657	-0.276651856419
174	-0.0682887709314	-0.00387878889469	0.195964542987	0.736397654677	2.47169858626	-1.12729969801	-0.0680126559208	-0.00403458131197	0.194593140212	0.741311838529	2.46809694808	-1.11036351058	0.0581850343146	-0.0782213821653	0.305449929854	2.17015472491	0.825778489657	-0.276651856419
175	-0.068731748408	-0.00446546915765	0.196801326988	0.72456185283	2.47879059373	-1.12691522201	-0.0681770358948	-0.00461978279504	0.194667363094	0.730362976467	2.4752491483	-1.1191684884	0.0584288718032	-0.0785800453042	0.306705133451	2.16985652738	0.830160909261	-0.273690022963
176	-0.0689953080481	-0.00494562854032	0.196674650953	0.71854852609	2.4804990216	-1.13164275913	-0.0683277979001	-0.00512442756615	0.194590870158	0.718382410857	2.47739119102	-1.12463401934	0.0581850343146	-0.0782213821653	0.305449929854	2.17015472491	0.825778489657	-0.276651856419
177	-0.0692713429077	-0.00553195748637	0.197291153574	0.702535133809	2.48579004461	-1.13491743883	-0.0688275353916	-0.00567189187432	0.195687589755	0.705849059825	2.48722325803	-1.1241134363	0.0584288718032	-0.0785800453042	0.306705133451	2.16985652738	0.830160909261	-0.273690022963
178	-0.0695350180918	-0.00605980315007	0.197681121245	0.694799177304	2.4907016993	-1.14144482922	-0.0690546798882	-0.00617162278904	0.196049836621	0.693704106666	2.48773143038	-1.13517826961	0.0584288718032	-0.0785800453042	0.306705133451	2.16985652738	0.830160909261	-0.273690022963
179	-0.0697985211773	-0.00666004959694	0.197957654884	0.681950509709	2.49965448974	-1.13628223909	-0.069226350692	-0.00675164084132	0.195955431792	0.6858084085	2.49443928462	-1.1356347571	0.0582531459364	-0.0783605629487	0.305997927646	2.17046246178	0.829341195662	-0.280180507857
180	-0.0701254239356	-0.00704739334846	0.198507040103	0.670958996665	2.4993621627	-1.13443668434	-0.0694276197885	-0.00718703974221	0.19649312007	0.671991430292	2.50219678244	-1.13952272108	0.0583595563255	-0.0784391725333	0.306150792667	2.16952951987	0.826584596126	-0.2701754063
181	-0.0700711640638	-0.00753176736053	0.198320679158	0.660109333565	2.50351900353	-1.15060191159	-0.0699180147825	-0.00773103237518	0.197254979823	0.664489288319	2.50686864558	-1.13566115512	0.0583595563255	-0.0784391725333	0.306150792667	2.16952951987	0.826584596126	-0.2701754063
182	-0.0704314541119	-0.00813883279526	0.199184365594	0.65051268534	2.51427097227	-1.15656543144	-0.0700745902721	-0.00821019348638	0.197556677156	0.652234591389	2.5099090471	-1.14412700516	0.0581160912011	-0.0780813151066	0.304898480994	2.16983425991	0.822224560222	-0.273147708227
183	-0.0704314541119	-0.00813883279526	0.199184365594	0.65051268534	2.51427097227	-1.15656543144	-0.0700745902721	-0.00821019348638	0.197556677156	0.652234591389	2.5099090471	-1.14412700516	0.0581160912011	-0.0780813151066	0.304898480994	2.16983425991	0.822224560222	-0.273147708227
184	-0.0715638718065	-0.0093851859772	0.201558173043	0.615568160638	2.5251705654	-1.15531762349	-0.0706464928372	-0.00951196401841	0.198735007482	0.623040245897	2.52122368623	-1.15887975759	0.0581850343146	-0.0782213821653	0.305449929854	2.17015472491	0.825778489657	-0.276651856419
185	-0.0714988409363	-0.0101469831707	0.201161655797	0.604682831	2.53234249369	-1.16727012918	-0.0709254228345	-0.0101716397807	0.199416502533	0.609224956026	2.52865284814	-1.15857367477	0.0581850343146	-0.0782213821653	0.305449929854	2.17015472491	0.825778489657	-0.276651856419
186	-0.0720426586878	-0.010871376956	0.202809295536	0.593408916319	2.54820158466	-1.16927317385	-0.0712655981342	-0.0108908271538	0.200129743318	0.590665436206	2.53656418478	-1.16004380751	0.0581850343146	-0.0782213821653	0.305449929854	2.17015472491	0.825778489657	-0.276651856419
187	-0.071978618705	-0.0114084594155	0.202370687497	0.570921481428	2.54301703992	-1.17848350192	-0.071434260455	-0.0115223989575	0.200561146999	0.574179474159	2.54317928919	-1.17198664146	0.0583595563255	-0.0784391725333	0.306150792667	2.16952951987	0.826584596126	-0.2701754063
188	-0.071978618705	-0.0114084594155	0.202370687497	0.570921481428	2.54301703992	-1.17848350192	-0.071434260455	-0.0115223989575	0.200561146999	0.574179474159	2.54317928919	-1.17198664146	0.0583595563255	-0.0784391725333	0.306150792667	2.16952951987	0.826584596126	-0.2701754063
189	-0.0729746935345	-0.0131235666528	0.204433046734	0.545141090706	2.5546243306	-1.18004685322	-0.0721100917922	-0.0131259123308	0.201879018358	0.54692219514	2.55566591288	-1.1801601636	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
190	-0.0728761326831	-0.0136145527183	0.204793472422	0.52075253573	2.56335141598	-1.21034551702	-0.0722673458678	-0.013874289462	0.202395562292	0.529109116785	2.56381046879	-1.18457193532	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
191	-0.0730725090694	-0.0144326047517	0.205335174018	0.493287324978	2.56224626243	-1.20650659151	-0.0724574757403	-0.0145610626388	0.203573868346	0.49433670624	2.57385537116	-1.19481008231	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
192	-0.0735755991669	-0.0154409176234	0.206991575187	0.475062211579	2.58299889341	-1.20019930331	-0.0728303207304	-0.0154562701867	0.204546550635	0.480587766668	2.58380454477	-1.193446002	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
193	-0.0736777406814	-0.0160477630732	0.207401133541	0.45518712435	2.58228622771	-1.20840213927	-0.0729525204698	-0.0162093462467	0.204974834603	0.463718811795	2.58802001451	-1.19538298658	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
194	-0.073996554894	-0.0168130925773	0.208226846528	0.445235775872	2.59505579321	-1.21209634976	-0.0730826595613	-0.016910831332	0.205672108293	0.447439972928	2.59542977234	-1.20006843404	0.0581850343146	-0.0782213821653	0.305449929854	2.17015472491	0.825778489657	-0.276651856419
195	-0.0739625579796	-0.0174671620472	0.209133146384	0.417286864172	2.60140688811	-1.21642087222	-0.073356482817	-0.0176318589339	0.206562156596	0.430847050672	2.60399829202	-1.1974294242	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
196	-0.0740811711222	-0.0182267942069	0.209194575214	0.412596686005	2.61279439451	-1.20898352436	-0.0733436942862	-0.0181542178942	0.206661498094	0.417235954321	2.60786976375	-1.20096439091	0.0581850343146	-0.0782213821653	0.305449929854	2.17015472491	0.825778489657	-0.276651856419
197	-0.0744445770574	-0.0187328910801	0.210487250874	0.394231219822	2.6131426776	-1.21546701861	-0.0735113796006	-0.0186627959947	0.207469670909	0.403639010691	2.60845868894	-1.2090475021	0.0583595563255	-0.0784391725333	0.306150792667	2.16952951987	0.826584596126	-0.2701754063
198	-0.074631495973	-0.0193063542509	0.211319375091	0.377994585735	2.61813861445	-1.21919974335	-0.0735808802434	-0.0193971056761	0.20786567679	0.390453374494	2.61714336666	-1.20803671733	0.0583595563255	-0.0784391725333	0.306150792667	2.16952951987	0.826584596126	-0.2701754063
199	-0.0749018105928	-0.0200855493576	0.212063497616	0.371735959864	2.6242045122	-1.21242140966	-0.0736538987959	-0.0199919853923	0.208415772573	0.378210852746	2.62329645906	-1.21209106858	0.0581872786061	-0.0780780425772	0.304873323168	2.17213306383	0.820231703824	-0.260600058218
200	-0.0746855720086	-0.0205741142778	0.211960606105	0.355083540184	2.6253332319	-1.22672519975	-0.0740315336793	-0.0206917693517	0.209965689323	0.361022119375	2.63161825026	-1.21174371506	0.0583595563255	-0.0784391725333	0.306150792667	2.16952951987	0.826584596126	-0.2701754063
201	-0.075193586067	-0.0213375648012	0.213808381065	0.34300496491	2.6367180451	-1.227829279	-0.0740454936582	-0.0212289195657	0.210139642518	0.35016247042	2.62928597928	-1.21753809734	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
202	-0.0748048557941	-0.0220270684187	0.21323566759	0.323822893542	2.64848853221	-1.22429984168	-0.0742707820429	-0.0219671678778	0.211164046141	0.332229928091	2.640888313	-1.21759578204	0.0584154156676	-0.078474873505	0.306440042917	2.17186487565	0.824953301174	-0.273809419183
203	0.0582739287082	-0.0783470176289	0.305942634547	2.17161713957	0.821571709485	-0.270616236099	-0.0742556451141	-0.0225960978879	0.211655982395	0.318358682424	2.64378012893	-1.22391609131	0.0581482319144	-0.0781680836093	0.305680458794	2.17214203465	0.823537777179	-0.27969527776
204	0.0584135200122	-0.0784592244258	0.306842695717	2.17408860757	0.823448133189	-0.277985863283	-0.0743413252546	-0.0233250909057	0.212516061351	0.302181702899	2.65045808113	-1.22887105206	0.0577832491905	-0.0776492252806	0.303636595797	2.17219661854	0.815494951783	-0.263341278183
205	0.0583438228418	-0.0783179791744	0.306285863235	2.17376115999	0.81987998851	-0.274448171644	-0.074453938461	-0.0239879488344	0.213456716661	0.284864573288	2.65387469096	-1.23597381393	0.0581872786061	-0.0780780425772	0.304873323168	2.17213306383	0.820231703824	-0.260600058218
